patch_id,bug_id,project,bug_number,ground_truth_label,original_label,original_dataset_location,normalized_patch_location,duplicate_group_id,APR_tool,included_primary,included_sensitivity,correction_status,exclusion_reason,label_sensitivity,exclusion_reason_sensitivity,trigger_tests_available,buggy_checkout_available,fixed_checkout_available,patch_applies,patch_compiles,original_tests_pass
Patches_others__Doverfitting__SequenceR__Chart__patch2-Chart-1-SequenceR,Chart-1,Chart,1,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Chart/patch2-Chart-1-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Chart__patch2-Chart-1-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Chart__patch3-Chart-1-SequenceR,Chart-1,Chart,1,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Chart/patch3-Chart-1-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Chart__patch3-Chart-1-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Chart__patch4-Chart-1-SequenceR,Chart-1,Chart,1,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Chart/patch4-Chart-1-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Chart__patch4-Chart-1-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-123-SequenceR,Closure-123,Closure,123,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch1-Closure-123-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-123-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-18-SequenceR,Closure-18,Closure,18,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch1-Closure-18-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-18-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-38-SequenceR,Closure-38,Closure,38,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch1-Closure-38-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-38-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-73-SequenceR,Closure-73,Closure,73,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch1-Closure-73-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-73-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch1-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch1-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch10-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch10-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch10-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch10-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch10-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch10-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-38-SequenceR,Closure-38,Closure,38,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch2-Closure-38-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-38-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-86-SequenceR,Closure-86,Closure,86,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch2-Closure-86-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-86-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch2-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch2-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-18-SequenceR,Closure-18,Closure,18,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch3-Closure-18-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-18-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-38-SequenceR,Closure-38,Closure,38,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch3-Closure-38-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-38-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-86-SequenceR,Closure-86,Closure,86,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch3-Closure-86-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-86-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch3-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch3-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-18-SequenceR,Closure-18,Closure,18,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch4-Closure-18-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-18-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-86-SequenceR,Closure-86,Closure,86,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch4-Closure-86-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-86-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch4-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch4-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-18-SequenceR,Closure-18,Closure,18,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch5-Closure-18-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-18-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-86-SequenceR,Closure-86,Closure,86,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch5-Closure-86-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-86-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch5-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch5-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch6-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch6-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch6-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch6-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch6-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch6-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch7-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch7-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch7-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch8-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch8-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch8-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch8-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch8-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch8-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch9-Closure-92-SequenceR,Closure-92,Closure,92,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch9-Closure-92-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch9-Closure-92-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Closure__patch9-Closure-93-SequenceR,Closure-93,Closure,93,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Closure/patch9-Closure-93-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Closure__patch9-Closure-93-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Lang__patch2-Lang-6-SequenceR,Lang-6,Lang,6,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Lang/patch2-Lang-6-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Lang__patch2-Lang-6-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch1-Math-59-SequenceR,Math-59,Math,59,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch1-Math-59-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch1-Math-59-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch1-Math-63-SequenceR,Math-63,Math,63,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch1-Math-63-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch1-Math-63-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch1-Math-80-SequenceR,Math-80,Math,80,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch1-Math-80-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch1-Math-80-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch10-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch10-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch10-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch11-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch11-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch11-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch12-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch12-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch12-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch13-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch13-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch13-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch14-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch14-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch14-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch15-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch15-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch15-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch16-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch16-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch16-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch17-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch17-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch17-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch2-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch2-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch2-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch3-Math-82-SequenceR,Math-82,Math,82,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch3-Math-82-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch3-Math-82-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch3-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch3-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch3-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch4-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch4-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch4-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch5-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch5-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch5-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_others__Doverfitting__SequenceR__Math__patch6-Math-85-SequenceR,Math-85,Math,85,overfitting,overfitting,Patches.zip:Patches/Patches_others/Doverfitting/SequenceR/Math/patch6-Math-85-SequenceR.patch,data/normalized_patches/Patches_others__Doverfitting__SequenceR__Math__patch6-Math-85-SequenceR.diff,,SequenceR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
